kind,panel,detector,paper_strength_policy,attack_strength_selected,attack_strength_selected_is_applicable,budget_target_paper,budget_nominal_selected,matched_mode,matched_budget_band,matched_tol_budget,tiw_cap,matched_tol_tiw,years_eval_median,target_count_nearest,count_band_width,implied_rate_nearest,n_trials_total,n_trials_budget_in_band,n_trials_joint_in_band,n_trials_primary,coverage_budget,coverage_joint,coverage_primary,primary_status,n_trials,detect_rate,detect_rate_null,uplift_detect_rate,event_success_rate,event_timely_sla_rate,event_anywarn_success_rate,event_anywarn_timely_sla_rate,event_preexisting_warning_rate,contract_pass_full_rate,contract_pass_full_anywarn_rate,event_sla_months,median_delay,median_delay_null,delay_p50,delay_p90,delay_null_p50,delay_null_p90,event_delay_p50,event_delay_p90,event_time_to_trigger_p50,event_time_to_trigger_p90,median_delay_uncens,median_delay_null_uncens,mean_false_alarm_months_per_year,mean_false_alert_events_per_year,mean_time_in_warning,mean_p_star,mean_effect_size,mean_fae_null,mean_tiw_null,mean_cad_win,mean_cad_post,mean_dtiw_win,mean_abs_dtiw_win,mean_dtiw_post,nc2_p0,p_hat,p_binom,nc2_pass,nc2_alpha
corr_mix,full,pc_t2,max,0.5,1,1.0,1.0,budget_only,count,0.1,0.15,0.1,4.833333333333333,5,1,1.0344827586206897,80,59,3,59,0.7375,0.0375,0.7375,OK,59.0,0.05084745762711865,0.05084745762711865,0.0,0.1864406779661017,0.1864406779661017,0.1864406779661017,0.1864406779661017,0.13559322033898305,0.05084745762711865,0.05084745762711865,1.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,2.763296317942724,0.8275862068965519,0.23027469316189364,0.03613976299669936,0.039394533377462404,0.8275862068965519,0.23027469316189364,0.0,0.0,0.0,0.0,0.0,0.05084745762711865,0.05084745762711865,0.5826645034988444,0.0,0.05
corr_mix,full,res_energy,max,0.5,1,1.0,1.0,budget_only,count,0.1,0.15,0.1,4.833333333333333,5,1,1.0344827586206897,80,55,5,55,0.6875,0.0625,0.6875,OK,55.0,0.03636363636363636,0.03636363636363636,0.0,0.14545454545454545,0.10909090909090909,0.14545454545454545,0.10909090909090909,0.10909090909090909,0.09090909090909091,0.09090909090909091,1.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.7498432601880882,0.8200626959247653,0.229153605015674,0.021616284308941087,-0.21882553744948732,0.8275862068965522,0.22978056426332288,0.0,0.0,0.0,0.0,0.0,0.03636363636363636,0.03636363636363636,0.5990071391355357,0.0,0.05
corr_mix,full,stale,max,0.5,1,1.0,1.0,budget_only,count,0.1,0.15,0.1,4.833333333333333,5,1,1.0344827586206897,80,49,5,49,0.6125,0.0625,0.6125,OK,49.0,0.3469387755102041,0.1836734693877551,0.16326530612244897,0.5102040816326531,0.1836734693877551,0.5102040816326531,0.1836734693877551,0.16326530612244897,0.04081632653061224,0.04081632653061224,1.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,3.0,3.0,2.4532019704433496,0.8064743138634765,0.20443349753694579,0.34626505461351464,0.3877551020408163,0.8275862068965518,0.20619282195636876,0.05442176870748299,0.03472222222222222,0.047619047619047616,0.047619047619047616,-0.03472222222222222,0.1836734693877551,0.3469387755102041,0.004900127771026301,1.0,0.05
corr_mix,score_only,T2,max,0.5,1,1.0,1.0,budget_only,count,0.1,0.15,0.1,4.833333333333333,5,1,1.0344827586206897,80,53,0,53,0.6625,0.0,0.6625,OK,53.0,0.018867924528301886,0.05660377358490566,-0.03773584905660378,0.09433962264150944,0.07547169811320754,0.09433962264150944,0.07547169811320754,0.07547169811320754,0.0,0.0,1.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,2.0,5.0,3.2517891997397537,0.827586206896552,0.2709824333116461,0.028613311953760764,0.11427011630232571,0.827586206896552,0.2713077423552375,0.006289308176100628,0.0,-0.006289308176100628,0.006289308176100628,0.0,0.05660377358490566,0.018867924528301886,0.9544184445744708,0.0,0.05
corr_mix,score_only,coh_resid_energy,max,0.5,1,1.0,1.0,budget_only,count,0.1,0.15,0.1,4.833333333333333,5,1,1.0344827586206897,80,80,8,80,1.0,0.1,1.0,OK,80.0,0.425,0.425,0.0,0.5,0.3,0.5,0.3,0.0875,0.1,0.1,1.0,6.0,6.0,6.0,6.0,6.0,6.0,5.5,6.0,6.0,6.0,1.5,1.5,2.418103448275862,0.949137931034483,0.20150862068965517,0.031416347690722234,0.1830354690866514,0.949137931034483,0.20237068965517238,0.0,0.0,0.0,0.0,0.0,0.425,0.425,0.5427428840866224,0.0,0.05
corr_mix,score_only,coh_resid_t2,max,0.5,1,1.0,1.0,budget_only,count,0.1,0.15,0.1,4.833333333333333,5,1,1.0344827586206897,80,80,4,80,1.0,0.05,1.0,OK,80.0,0.5,0.3875,0.11249999999999999,0.6125,0.325,0.6125,0.325,0.1875,0.05,0.05,1.0,5.5,6.0,5.5,6.0,6.0,6.0,3.5,6.0,5.5,6.0,3.0,2.0,2.847413793103448,0.9543103448275861,0.23728448275862074,0.034275449545971844,0.28235208729053934,0.9543103448275861,0.23728448275862074,0.020833333333333332,0.0,0.020833333333333332,0.020833333333333332,0.0,0.3875,0.5,0.02662625464764479,1.0,0.05
corr_mix,score_only,cusum_coh_resid_t2,max,0.5,1,1.0,1.0,budget_only,count,0.1,0.15,0.1,4.833333333333333,5,1,1.0344827586206897,80,38,0,38,0.475,0.0,0.475,OK,38.0,0.7368421052631579,0.47368421052631576,0.2631578947368421,0.7631578947368421,0.42105263157894735,0.7631578947368421,0.42105263157894735,0.10526315789473684,0.0,0.0,1.0,3.0,6.0,3.0,6.0,6.0,6.0,2.0,6.0,3.0,6.0,2.0,2.0,2.7059891107078036,1.0508166969147006,0.2254990925589837,,-0.03678278179370333,1.0508166969147006,0.2254990925589837,0.04824561403508772,0.0,0.04824561403508772,0.04824561403508772,0.0,0.47368421052631576,0.7368421052631579,0.0008963802538985005,1.0,0.05
corr_mix,score_only,cusum_factor_cov_lrt,max,0.5,1,1.0,1.0,budget_only,count,0.1,0.15,0.1,4.833333333333333,5,1,1.0344827586206897,80,77,0,77,0.9625,0.0,0.9625,OK,77.0,0.5194805194805194,0.5194805194805194,0.0,0.9090909090909091,0.6493506493506493,0.9090909090909091,0.6493506493506493,0.42857142857142855,0.0,0.0,1.0,5.0,5.0,5.0,6.0,5.0,6.0,0.0,5.0,5.0,6.0,2.0,2.0,5.013882669055082,1.1500223914017016,0.4178235557545902,,0.3190214173950711,1.1500223914017016,0.4171518137035378,0.006493506493506494,0.013157894736842105,-0.0064935064935064965,0.0064935064935064965,0.013157894736842105,0.5194805194805194,0.5194805194805194,0.5459333243778701,0.0,0.05
corr_mix,score_only,ewma_coh_resid_t2,max,0.5,1,1.0,1.0,budget_only,count,0.1,0.15,0.1,4.833333333333333,5,1,1.0344827586206897,80,80,0,80,1.0,0.0,1.0,OK,80.0,0.4125,0.4125,0.0,0.5125,0.3,0.5125,0.3,0.15,0.0,0.0,1.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,2.0,2.0,3.5896551724137935,0.9465517241379311,0.2991379310344827,0.03503383757469369,0.4242193206969979,0.9568965517241379,0.3010775862068965,0.014583333333333332,0.0,0.014583333333333337,0.014583333333333337,0.0,0.4125,0.4125,0.5425478392637572,0.0,0.05
corr_mix,score_only,ewma_factor_cov_lrt,max,0.5,1,1.0,1.0,budget_only,count,0.1,0.15,0.1,4.833333333333333,5,1,1.0344827586206897,80,0,0,0,0.0,0.0,0.0,INFEASIBLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.05
corr_mix,score_only,factor_cov_change,max,0.5,1,1.0,1.0,budget_only,count,0.1,0.15,0.1,4.833333333333333,5,1,1.0344827586206897,80,0,0,0,0.0,0.0,0.0,INFEASIBLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.05
corr_mix,score_only,factor_cov_delta,max,0.5,1,1.0,1.0,budget_only,count,0.1,0.15,0.1,4.833333333333333,5,1,1.0344827586206897,80,0,0,0,0.0,0.0,0.0,INFEASIBLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.05
corr_mix,score_only,factor_cov_lrt,max,0.5,1,1.0,1.0,budget_only,count,0.1,0.15,0.1,4.833333333333333,5,1,1.0344827586206897,80,0,0,0,0.0,0.0,0.0,INFEASIBLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.05
corr_mix,score_only,factor_cov_lrt_delta,max,0.5,1,1.0,1.0,budget_only,count,0.1,0.15,0.1,4.833333333333333,5,1,1.0344827586206897,80,80,18,80,1.0,0.225,1.0,OK,80.0,0.425,0.4625,-0.03750000000000003,0.5125,0.275,0.5125,0.275,0.0875,0.125,0.125,1.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,2.0,2.0,2.0689655172413794,1.1172413793103448,0.17241379310344832,0.09529438665331338,0.08485302557559785,1.1301724137931035,0.17262931034482762,0.010416666666666666,0.012658227848101266,-0.010416666666666666,0.010416666666666666,0.012658227848101266,0.4625,0.425,0.7833089166704532,0.0,0.05
corr_mix,score_only,fused_fisher,max,0.5,1,1.0,1.0,budget_only,count,0.1,0.15,0.1,4.833333333333333,5,1,1.0344827586206897,80,41,4,41,0.5125,0.05,0.5125,OK,41.0,1.0,1.0,0.0,1.0,0.4634146341463415,1.0,0.4634146341463415,0.14634146341463414,0.0,0.0,1.0,2.0,2.0,2.0,5.0,2.0,5.0,2.0,4.0,2.0,5.0,2.0,2.0,2.3061396131202687,1.2262405382674517,0.19217830109335576,0.026063819483318484,0.30555707541386334,1.2262405382674517,0.19217830109335576,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.05
corr_mix,score_only,fused_fisher_lrt_delta,max,0.5,1,1.0,1.0,budget_only,count,0.1,0.15,0.1,4.833333333333333,5,1,1.0344827586206897,80,0,0,0,0.0,0.0,0.0,INFEASIBLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.05
corr_mix,score_only,fused_sp,max,0.5,1,1.0,1.0,budget_only,count,0.1,0.15,0.1,4.833333333333333,5,1,1.0344827586206897,80,55,1,55,0.6875,0.0125,0.6875,OK,55.0,0.2,0.01818181818181818,0.18181818181818182,0.32727272727272727,0.16363636363636364,0.32727272727272727,0.16363636363636364,0.12727272727272726,0.01818181818181818,0.01818181818181818,1.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,3.0,2.0,2.8062695924764895,0.8275862068965522,0.23385579937304074,0.013538188137975148,0.022171676334911614,0.8275862068965522,0.23385579937304074,0.0303030303030303,0.0,0.0303030303030303,0.0303030303030303,0.0,0.01818181818181818,0.2,4.107910589566413e-09,1.0,0.05
corr_mix,score_only,fused_sp_lrt_delta,max,0.5,1,1.0,1.0,budget_only,count,0.1,0.15,0.1,4.833333333333333,5,1,1.0344827586206897,80,55,2,55,0.6875,0.025,0.6875,OK,55.0,0.01818181818181818,0.01818181818181818,0.0,0.10909090909090909,0.09090909090909091,0.10909090909090909,0.09090909090909091,0.09090909090909091,0.01818181818181818,0.01818181818181818,1.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.6219435736677097,0.8275862068965522,0.21849529780564259,0.01304074217539798,-0.01292682126663817,0.8275862068965522,0.21849529780564259,0.0,0.0,0.0,0.0,0.0,0.01818181818181818,0.01818181818181818,0.635490486140593,0.0,0.05
corr_mix,score_only,max_abs,max,0.5,1,1.0,1.0,budget_only,count,0.1,0.15,0.1,4.833333333333333,5,1,1.0344827586206897,80,59,0,59,0.7375,0.0,0.7375,OK,59.0,0.05084745762711865,0.05084745762711865,0.0,0.1864406779661017,0.1864406779661017,0.1864406779661017,0.1864406779661017,0.13559322033898305,0.0,0.0,1.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,2.949152542372881,0.8275862068965519,0.2457627118644068,0.059016430848545465,0.20267215303908914,0.8275862068965519,0.2457627118644068,0.0,0.0,0.0,0.0,0.0,0.05084745762711865,0.05084745762711865,0.5826645034988444,0.0,0.05
corr_mix,score_only,pc_t2,max,0.5,1,1.0,1.0,budget_only,count,0.1,0.15,0.1,4.833333333333333,5,1,1.0344827586206897,80,58,6,58,0.725,0.075,0.725,OK,58.0,0.06896551724137931,0.06896551724137931,0.0,0.13793103448275862,0.08620689655172414,0.13793103448275862,0.08620689655172414,0.06896551724137931,0.05172413793103448,0.05172413793103448,1.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.582639714625445,0.8275862068965518,0.21521997621878708,0.017775384031334645,-0.011883340022924353,0.8275862068965518,0.21521997621878708,0.0,0.0,0.0,0.0,0.0,0.06896551724137931,0.06896551724137931,0.5735317465540412,0.0,0.05
corr_mix,score_only,res_energy,max,0.5,1,1.0,1.0,budget_only,count,0.1,0.15,0.1,4.833333333333333,5,1,1.0344827586206897,80,55,1,55,0.6875,0.0125,0.6875,OK,55.0,0.2,0.01818181818181818,0.18181818181818182,0.32727272727272727,0.16363636363636364,0.32727272727272727,0.16363636363636364,0.12727272727272726,0.01818181818181818,0.01818181818181818,1.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,3.0,2.0,2.8062695924764895,0.8275862068965522,0.23385579937304074,0.02367032024673624,-0.023832542673314163,0.8275862068965522,0.23385579937304074,0.0303030303030303,0.0,0.0303030303030303,0.0303030303030303,0.0,0.01818181818181818,0.2,4.107910589566413e-09,1.0,0.05
corr_mix,score_only,stale,max,0.5,1,1.0,1.0,budget_only,count,0.1,0.15,0.1,4.833333333333333,5,1,1.0344827586206897,80,0,0,0,0.0,0.0,0.0,INFEASIBLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.05
freeze,all_only,T2,max,1.0,1,1.0,1.0,budget_only,count,0.1,0.15,0.1,4.833333333333333,5,1,1.0344827586206897,80,0,0,0,0.0,0.0,0.0,INFEASIBLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.05
